Product_ID,Category,Product_Name,Rating,Total_Ratings,Total_Reviews,Price,Discount,Product_URL,Rating_Numeric,Discount_Numeric,Product_Name_Clean,Product_Name_Processed,Product_Brand,Sentiment,Sentiment_Binary,Name_Length,Name_Word_Count,Rating_Category,Popularity_Score,Price_Category
167,Television,LG LR570 80 cm (32 inch) HD Ready LED Smart WebOS TV 2025 Edition with Alpha5 Gen 6 AI Processor | 100+ Free LG Channels | AI Brightness Control | AI Sound (Virtual Surround 5.1 Up-mix) | FTA Satellite Port | Magic Remote Compatible | 60Hz Refresh Rate | Alexa Built In | Works with Hey Google  (32LR570B6LA),4.4★,75871,5885,13490,36% off,https://www.flipkart.com/lg-lr570-80-cm-32-inch-hd-ready-led-smart-webos-tv-2025-alpha5-gen-6-ai-processor-100-free-channels-brightness-control-sound-virtual-surround-5-1-up-mix-fta-satellite-port-magic-remote-compatible-60hz-refresh-rate-alexa-built-works-hey-google/p/itm9c22d06d514d0?pid=TVSH9RMF8YPHSHA3&lid=LSTTVSH9RMF8YPHSHA3TJDN12&marketplace=FLIPKART&q=television&store=ckf%2Fczl&spotlightTagId=default_BestsellerId_ckf%2Fczl&srno=s_1_17&otracker=search&fm=organic&iid=2ef4f2bf-c36a-4a14-bf88-bf16e2ff32f5.TVSH9RMF8YPHSHA3.SEARCH&ppt=sp&ppn=sp&ssid=6b1rl6epn40000001763206694791&qH=79464212afb7fd6c,4.4,36,lg lr cm inch hd ready led smart webos tv edition with alpha gen ai processor free lg channels ai brightness control ai sound virtual surround up mix fta satellite port magic remote compatible hz refresh rate alexa built in works with hey google lr b la,lg lr cm inch hd ready led smart webos tv edition alpha gen ai processor free lg channel ai brightness control ai sound virtual surround mix fta satellite port magic remote compatible hz refresh rate alexa built work hey google lr b la,LG,Positive,1,253,47,Excellent,49.44193315100659,Premium
168,Television,"realme TechLife 109 cm (43 inch) Ultra HD (4K) LED Smart Google TV 2025 Edition with 5.0 with Dolby Audio, and 40 W downfiring speaker  (43UHDGDRVSAB)",4.4★,2290,196,19499,51% off,https://www.flipkart.com/realme-techlife-109-cm-43-inch-ultra-hd-4k-led-smart-google-tv-2025-5-0-dolby-audio-40-w-downfiring-speaker/p/itma004a808effd9?pid=TVSHAEW6FGZKQ2AP&lid=LSTTVSHAEW6FGZKQ2APLSV0NR&marketplace=FLIPKART&q=television&store=ckf%2Fczl&srno=s_1_18&otracker=search&fm=organic&iid=2ef4f2bf-c36a-4a14-bf88-bf16e2ff32f5.TVSHAEW6FGZKQ2AP.SEARCH&ppt=pp&ppn=pp&ssid=6b1rl6epn40000001763206694791&qH=79464212afb7fd6c,4.4,51,realme techlife cm inch ultra hd k led smart google tv edition with with dolby audio and w downfiring speaker uhdgdrvsab,realme techlife cm inch ultra hd k led smart google tv edition dolby audio w downfiring speaker uhdgdrvsab,realme,Positive,1,120,21,Excellent,34.04167220279538,Luxury
169,Television,MarQ by Flipkart 80 cm (32 inch) HD Ready LED TV  (32HDNDQEE1B),4.2★,9986,766,6899,59% off,https://www.flipkart.com/marq-flipkart-80-cm-32-inch-hd-ready-led-tv/p/itm9cf4b18ac50a6?pid=TVSGZGGPZ5JKMGYE&lid=LSTTVSGZGGPZ5JKMGYEXKW0X0&marketplace=FLIPKART&q=television&store=ckf%2Fczl&srno=s_1_19&otracker=search&fm=organic&iid=2ef4f2bf-c36a-4a14-bf88-bf16e2ff32f5.TVSGZGGPZ5JKMGYE.SEARCH&ppt=pp&ppn=pp&ssid=6b1rl6epn40000001763206694791&qH=79464212afb7fd6c,4.2,59,marq by flipkart cm inch hd ready led tv hdndqee b,marq flipkart cm inch hd ready led tv hdndqee b,MarQ,Positive,1,50,11,Excellent,38.67796601022117,Mid-Range
170,Television,Thomson 164 cm (65 inch) QLED Ultra HD (4K) Smart Google TV with HDR 10 | Dolby Atmos | 40W Sound Output | DTS Trusurround | Google Assistant | Dual Band Wi-Fi  (Q65H1100),4.3★,35598,5777,35999,57% off,https://www.flipkart.com/thomson-164-cm-65-inch-qled-ultra-hd-4k-smart-google-tv-hdr-10-dolby-atmos-40w-sound-output-dts-trusurround-assistant-dual-band-wi-fi/p/itm70a7a64aa66d3?pid=TVSGHADTPGMHTJMH&lid=LSTTVSGHADTPGMHTJMHCV0X9I&marketplace=FLIPKART&q=television&store=ckf%2Fczl&srno=s_1_20&otracker=search&fm=organic&iid=2ef4f2bf-c36a-4a14-bf88-bf16e2ff32f5.TVSGHADTPGMHTJMH.SEARCH&ppt=pp&ppn=pp&ssid=6b1rl6epn40000001763206694791&qH=79464212afb7fd6c,4.3,57,thomson cm inch qled ultra hd k smart google tv with hdr dolby atmos w sound output dts trusurround google assistant dual band wi fi q h,thomson cm inch qled ultra hd k smart google tv hdr dolby atmos w sound output dts trusurround google assistant dual band wi fi q h,Thomson,Positive,1,136,27,Excellent,45.0643131541992,Luxury
171,Television,PHILIPS Frameless 80 cm (32 inch) HD Ready LED Smart Google TV 2025 Edition with Dolby Audio|24W RMS Sound |HDR 10|Wider Colour Gamut | Ultra Narrow Bezel | 8 GB Storage |Energy Saving |Google Assistant  (32PFT6130/94),4.1★,3660,337,10999,52% off,https://www.flipkart.com/philips-frameless-80-cm-32-inch-hd-ready-led-smart-google-tv-2025-dolby-audio-24w-rms-sound-hdr-10-wider-colour-gamut-ultra-narrow-bezel-8-gb-storage-energy-saving-google-assistant/p/itme8ee3ef69c5b0?pid=TVSHBVARKXA88JQJ&lid=LSTTVSHBVARKXA88JQJTJKMOY&marketplace=FLIPKART&q=television&store=ckf%2Fczl&srno=s_1_21&otracker=search&fm=organic&iid=2ef4f2bf-c36a-4a14-bf88-bf16e2ff32f5.TVSHBVARKXA88JQJ.SEARCH&ppt=pp&ppn=pp&ssid=6b1rl6epn40000001763206694791&qH=79464212afb7fd6c,4.1,52,philips frameless cm inch hd ready led smart google tv edition with dolby audio w rms sound hdr wider colour gamut ultra narrow bezel gb storage energy saving google assistant pft,philip frameless cm inch hd ready led smart google tv edition dolby audio w rms sound hdr wider colour gamut ultra narrow bezel gb storage energy saving google assistant pft,PHILIPS,Positive,1,179,31,Excellent,33.642515613792966,Mid-Range
172,Television,Thomson Alpha 60 cm (24 Inch) HD Ready LED Smart Linux TV with 20 W Sound Output  (24Alpha001),4.3★,50158,6369,5799,42% off,https://www.flipkart.com/thomson-alpha-60-cm-24-inch-hd-ready-led-smart-linux-tv-20-w-sound-output/p/itm8e1f318f88ccc?pid=TVSGMGWWZYMMPG83&lid=LSTTVSGMGWWZYMMPG83APKNG2&marketplace=FLIPKART&q=television&store=ckf%2Fczl&srno=s_1_22&otracker=search&fm=organic&iid=2ef4f2bf-c36a-4a14-bf88-bf16e2ff32f5.TVSGMGWWZYMMPG83.SEARCH&ppt=pp&ppn=pp&ssid=6b1rl6epn40000001763206694791&qH=79464212afb7fd6c,4.3,42,thomson alpha cm inch hd ready led smart linux tv with w sound output alpha,thomson alpha cm inch hd ready led smart linux tv w sound output alpha,Thomson,Positive,1,75,15,Excellent,46.53869892728688,Mid-Range
173,Television,MarQ by Flipkart 60 cm (24 inch) HD Ready LED TV  (24HDNDQEETB),4.2★,9986,766,4899,67% off,https://www.flipkart.com/marq-flipkart-60-cm-24-inch-hd-ready-led-tv/p/itm1d8dfccd459d1?pid=TVSH2KYNDMV3XUQ2&lid=LSTTVSH2KYNDMV3XUQ2NDELTL&marketplace=FLIPKART&q=television&store=ckf%2Fczl&srno=s_1_23&otracker=search&fm=organic&iid=2ef4f2bf-c36a-4a14-bf88-bf16e2ff32f5.TVSH2KYNDMV3XUQ2.SEARCH&ppt=pp&ppn=pp&ssid=6b1rl6epn40000001763206694791&qH=79464212afb7fd6c,4.2,67,marq by flipkart cm inch hd ready led tv hdndqeetb,marq flipkart cm inch hd ready led tv hdndqeetb,MarQ,Positive,1,50,10,Excellent,38.67796601022117,Mid-Range
174,Television,Samsung 108 cm (43 inch) Full HD LED Smart Tizen TV 2025 Edition with Voice Assistance Remote Control | 100+ Free Channels | HDR 10+ Support | PurColor | Samsung Knox Security | Digital Tuner | Object Tracking Sound Lite | Adaptive Sound | Q-Symphony  (UA43F5550FUXXL),4.3★,9306,441,22490,18% off,https://www.flipkart.com/samsung-108-cm-43-inch-full-hd-led-smart-tizen-tv-2025-voice-assistance-remote-control-100-free-channels-hdr-10-support-purcolor-knox-security-digital-tuner-object-tracking-sound-lite-adaptive-q-symphony/p/itm6a94c219f7fc7?pid=TVSHBCHTZ54NJJSH&lid=LSTTVSHBCHTZ54NJJSHMDTTMN&marketplace=FLIPKART&q=television&store=ckf%2Fczl&srno=s_1_24&otracker=search&fm=organic&iid=2ef4f2bf-c36a-4a14-bf88-bf16e2ff32f5.TVSHBCHTZ54NJJSH.SEARCH&ppt=pp&ppn=pp&ssid=6b1rl6epn40000001763206694791&qH=79464212afb7fd6c,4.3,18,samsung cm inch full hd led smart tizen tv edition with voice assistance remote control free channels hdr support purcolor samsung knox security digital tuner object tracking sound lite adaptive sound q symphony ua f fuxxl,samsung cm inch full hd led smart tizen tv edition voice assistance remote control free channel hdr support purcolor samsung knox security digital tuner object tracking sound lite adaptive sound q symphony ua f fuxxl,Samsung,Positive,1,222,36,Excellent,39.295644961998555,Luxury
175,Television,Reliance Jumbo 60 cm (24 inch) HD Ready LED TV 2025 Edition with 24W Boom Speakers | Real Frameless | Noise Reduction | Monitor Support | Colour Enhancer  (RW24NS3972HD),3.8★,753,62,6479,50% off,https://www.flipkart.com/reliance-jumbo-60-cm-24-inch-hd-ready-led-tv-2025-24w-boom-speakers-real-frameless-noise-reduction-monitor-support-colour-enhancer/p/itm35008b74bd258?pid=TVSHFBUZWBH3J9UW&marketplace=FLIPKART,3.8,50,reliance jumbo cm inch hd ready led tv edition with w boom speakers real frameless noise reduction monitor support colour enhancer rw ns hd,reliance jumbo cm inch hd ready led tv edition w boom speaker real frameless noise reduction monitor support colour enhancer rw n hd,Reliance,Neutral,1,139,24,Good,25.176490998430232,Mid-Range
176,Printer,Canon PIXMA MegaTank/Ink Efficient G2730 Multi-function Color Ink Tank Printer with Black (70 ml) & Color (40 ml)  (4 Ink Bottles Included),4.1★,783,70,10999,17% off,https://www.flipkart.com/canon-pixma-megatank-ink-efficient-g2730-multi-function-color-ink-tank-printer-black-70-ml-40/p/itm93ff30817a43a?pid=PRNGNKWWARRFCHZD&lid=LSTPRNGNKWWARRFCHZD0YDJO6&marketplace=FLIPKART&q=printer&store=6bo%2Ftia%2Fffn%2Ft64&srno=s_1_1&otracker=search&fm=organic&iid=en_G8Bh8RP0Thi4gTbaBgqUByKC8wFliH6V7adzl9cMpPB-k8LngXpAFtilgYNo8x4VeDMiD4hJHgzhagtBi8stFg%3D%3D&ppt=pp&ppn=pp&ssid=o1yieyps9c0000001763206891364&qH=a9358f4ce02708d5,4.1,17,canon pixma megatank ink efficient g multi function color ink tank printer with black ml color ml ink bottles included,canon pixma megatank ink efficient g multi function color ink tank printer black ml color ml ink bottle included,Canon,Positive,1,118,20,Excellent,27.32407698343667,Mid-Range
177,Printer,Canon PIXMA Mega Efficient G3012 Multi-function WiFi Color Ink Tank Printer (Color Page Cost: 0.21 Rs. | Black Page Cost: 0.09 Rs. | Borderless Printing) with 2 additional Black Ink Bottles  (6 Ink Bottles Included),4.4★,36836,3536,12999,30% off,https://www.flipkart.com/canon-pixma-mega-efficient-g3012-multi-function-wifi-color-ink-tank-printer-color-page-cost-0-21-rs-black-0-09-borderless-printing-2-additional-bottles/p/itm8b3fad9e0208a?pid=PRNF2QC6BX5M9NAJ&lid=LSTPRNF2QC6BX5M9NAJKRNVSY&marketplace=FLIPKART&q=printer&store=6bo%2Ftia%2Fffn%2Ft64&srno=s_1_2&otracker=search&fm=organic&iid=en_G8Bh8RP0Thi4gTbaBgqUByKC8wFliH6V7adzl9cMpPC4w5QWUXrGxB0e90AaYOG20gNwiYacgxa4WYaiE5PCRg%3D%3D&ppt=pp&ppn=pp&ssid=o1yieyps9c0000001763206891364&qH=a9358f4ce02708d5,4.4,30,canon pixma mega efficient g multi function wifi color ink tank printer color page cost rs black page cost rs borderless printing with additional black ink bottles ink bottles included,canon pixma mega efficient g multi function wifi color ink tank printer color page cost r black page cost r borderless printing additional black ink bottle ink bottle included,Canon,Positive,1,184,30,Excellent,46.262735436845944,Premium
178,Printer,Canon PIXMA MG2470 All-in-One Inkjet Printer  (Ink Cartridge),3.7★,51532,7087,3099,20% off,https://www.flipkart.com/canon-pixma-mg2470-all-in-one-inkjet-printer/p/itmdqatqsyzyzffn?pid=PRNDQAR9KZEKSKRF&lid=LSTPRNDQAR9KZEKSKRFYDQIJE&marketplace=FLIPKART&q=printer&store=6bo%2Ftia%2Fffn%2Ft64&srno=s_1_3&otracker=search&fm=organic&iid=f1750f92-7197-43b5-9326-19fd37d0786a.PRNDQAR9KZEKSKRF.SEARCH&ppt=pp&ppn=pp&ssid=o1yieyps9c0000001763206891364&qH=a9358f4ce02708d5,3.7,20,canon pixma mg all in one inkjet printer ink cartridge,canon pixma mg one inkjet printer ink cartridge,Canon,Neutral,1,54,10,Good,40.144917335122166,Mid-Range
179,Printer,Canon PIXMA MG3070S Multi-function WiFi Color Inkjet Printer  (Ink Cartridge),3.7★,51532,7087,4481,25% off,https://www.flipkart.com/canon-pixma-mg3070s-multi-function-wifi-color-inkjet-printer/p/itmehvnb3zxjwy9f?pid=PRNEHVNB6R7HTWGG&lid=LSTPRNEHVNB6R7HTWGG1MXGBK&marketplace=FLIPKART&q=printer&store=6bo%2Ftia%2Fffn%2Ft64&srno=s_1_4&otracker=search&fm=organic&iid=f1750f92-7197-43b5-9326-19fd37d0786a.PRNEHVNB6R7HTWGG.SEARCH&ppt=pp&ppn=pp&ssid=o1yieyps9c0000001763206891364&qH=a9358f4ce02708d5,3.7,25,canon pixma mg s multi function wifi color inkjet printer ink cartridge,canon pixma mg multi function wifi color inkjet printer ink cartridge,Canon,Neutral,1,71,12,Good,40.144917335122166,Mid-Range
180,Printer,HP Smart All In One 529 Multi-function Color Ink Tank Printer for Print/Scan/Copy with Up to 4000 Black & 6000 color pages of ink in box  (4 Ink Bottles Included),4.2★,13149,1186,9999,23% off,https://www.flipkart.com/hp-smart-all-one-529-multi-function-color-ink-tank-printer-print-scan-copy-up-4000-black-6000-pages-box/p/itmd0ee2f16df471?pid=PRNGKZB6WHVACNP8&lid=LSTPRNGKZB6WHVACNP8NHWK0C&marketplace=FLIPKART&q=printer&store=6bo%2Ftia%2Fffn%2Ft64&srno=s_1_5&otracker=search&fm=organic&iid=f1750f92-7197-43b5-9326-19fd37d0786a.PRNGKZB6WHVACNP8.SEARCH&ppt=pp&ppn=pp&ssid=o1yieyps9c0000001763206891364&qH=a9358f4ce02708d5,4.2,23,hp smart all in one multi function color ink tank printer for print scan copy with up to black color pages of ink in box ink bottles included,hp smart one multi function color ink tank printer print scan copy black color page ink box ink bottle included,HP,Positive,1,141,28,Excellent,39.83354355794482,Mid-Range
181,Printer,"brother DCP-T730DW Multi-function WiFi Color Ink Tank Printer (Borderless Printing) for Print/Copy/Scan with ADF Printer, Print Upto 15K Pages Black & 5K in Color Each for(CMY), Auto Duplex 2-Sided Printer  (5 Ink Bottles Included)",4.1★,68,7,18499,19% off,https://www.flipkart.com/brother-dcp-t730dw-multi-function-wifi-color-ink-tank-printer-borderless-printing-print-copy-scan-adf-printer-print-upto-15k-pages-black-5k-each-for-cmy-auto-duplex-2-sided/p/itm8e48b5282b47c?pid=PRNHDTBF8EB4RZJH&lid=LSTPRNHDTBF8EB4RZJHJXVBUW&marketplace=FLIPKART&q=printer&store=6bo%2Ftia%2Fffn%2Ft64&srno=s_1_6&otracker=search&fm=organic&iid=en_G8Bh8RP0Thi4gTbaBgqUByKC8wFliH6V7adzl9cMpPCpYdtT7PSfaweZ-SWKn5j-6zs8J5GWIGKYAHSuDUkIdI06z3QAm4-AoFL_C4Jep-g%3D&ppt=pp&ppn=pp&ssid=o1yieyps9c0000001763206891364&qH=a9358f4ce02708d5,4.1,19,brother dcp t dw multi function wifi color ink tank printer borderless printing for print copy scan with adf printer print upto k pages black k in color each for cmy auto duplex sided printer ink bottles included,brother dcp dw multi function wifi color ink tank printer borderless printing print copy scan adf printer print upto k page black k color cmy auto duplex sided printer ink bottle included,brother,Positive,1,212,38,Excellent,17.359836668848764,Premium
182,Printer,Canon PIXMA E3370 Multi-function WiFi Color Inkjet Printer (Borderless Printing)  (Ink Cartridge),3.9★,15520,1406,5499,21% off,https://www.flipkart.com/canon-pixma-e3370-multi-function-wifi-color-inkjet-printer-borderless-printing/p/itm2e6c7d964ef40?pid=PRNFMSFZRUAHGYJZ&lid=LSTPRNFMSFZRUAHGYJZ4HW4G7&marketplace=FLIPKART&q=printer&store=6bo%2Ftia%2Fffn%2Ft64&spotlightTagId=default_BestsellerId_6bo%2Ftia%2Fffn%2Ft64&srno=s_1_7&otracker=search&fm=organic&iid=f1750f92-7197-43b5-9326-19fd37d0786a.PRNFMSFZRUAHGYJZ.SEARCH&ppt=sp&ppn=sp&ssid=o1yieyps9c0000001763206891364&qH=a9358f4ce02708d5,3.9,21,canon pixma e multi function wifi color inkjet printer borderless printing ink cartridge,canon pixma e multi function wifi color inkjet printer borderless printing ink cartridge,Canon,Neutral,1,88,13,Good,37.63480197613962,Mid-Range
183,Printer,Canon PIXMA TS307 Single Function WiFi Color Inkjet Printer  (Ink Cartridge),3.6★,13364,1457,3249,9% off,https://www.flipkart.com/canon-pixma-ts307-single-function-wifi-color-inkjet-printer/p/itmb50780af949b8?pid=PRNF48UZBDBSCGQ2&lid=LSTPRNF48UZBDBSCGQ2LP7FG4&marketplace=FLIPKART&q=printer&store=6bo%2Ftia%2Fffn%2Ft64&srno=s_1_8&otracker=search&fm=organic&iid=f1750f92-7197-43b5-9326-19fd37d0786a.PRNF48UZBDBSCGQ2.SEARCH&ppt=pp&ppn=pp&ssid=o1yieyps9c0000001763206891364&qH=a9358f4ce02708d5,3.6,9,canon pixma ts single function wifi color inkjet printer ink cartridge,canon pixma t single function wifi color inkjet printer ink cartridge,Canon,Neutral,1,70,11,Good,34.20142066286287,Mid-Range
184,Printer,"HP DeskJet Ink Advantage 2338 Multi-function Color Inkjet Printer for Print/Scan/Copy, Ideal for Home  (Ink Cartridge, 1 Ink Bottle Included)",3.7★,675,66,4999,28% off,https://www.flipkart.com/hp-deskjet-ink-advantage-2338-multi-function-color-inkjet-printer-print-scan-copy-ideal-home/p/itm89ae2879dd23f?pid=PRNFTXAWURZDZJ2X&lid=LSTPRNFTXAWURZDZJ2XQVGLUW&marketplace=FLIPKART&q=printer&store=6bo%2Ftia%2Fffn%2Ft64&srno=s_1_9&otracker=search&fm=organic&iid=f1750f92-7197-43b5-9326-19fd37d0786a.PRNFTXAWURZDZJ2X.SEARCH&ppt=pp&ppn=pp&ssid=o1yieyps9c0000001763206891364&qH=a9358f4ce02708d5,3.7,28,hp deskjet ink advantage multi function color inkjet printer for print scan copy ideal for home ink cartridge ink bottle included,hp deskjet ink advantage multi function color inkjet printer print scan copy ideal home ink cartridge ink bottle included,HP,Neutral,1,129,21,Good,24.10991438135897,Mid-Range
185,Printer,HP Smart All In One 589 Multi-function WiFi Color Ink Tank Printer for Print/Scan/Copy with Up to 4000 Black & 6000 color pages of ink in box  (4 Ink Bottles Included),4.2★,13149,1186,12999,23% off,https://www.flipkart.com/hp-smart-all-one-589-multi-function-wifi-color-ink-tank-printer-print-scan-copy-up-4000-black-6000-pages-box/p/itmd0ee2f16df471?pid=PRNGKZB6NY9YMRJN&lid=LSTPRNGKZB6NY9YMRJNGYQULQ&marketplace=FLIPKART&q=printer&store=6bo%2Ftia%2Fffn%2Ft64&srno=s_1_10&otracker=search&fm=organic&iid=f1750f92-7197-43b5-9326-19fd37d0786a.PRNGKZB6NY9YMRJN.SEARCH&ppt=pp&ppn=pp&ssid=o1yieyps9c0000001763206891364&qH=a9358f4ce02708d5,4.2,23,hp smart all in one multi function wifi color ink tank printer for print scan copy with up to black color pages of ink in box ink bottles included,hp smart one multi function wifi color ink tank printer print scan copy black color page ink box ink bottle included,HP,Positive,1,146,29,Excellent,39.83354355794482,Premium
186,Printer,Canon PIXMA INK EFFICIENT G3770 Multi-function WiFi Color Ink Tank Printer for Print/Copy/Scan with 6000 black and 7700 color prints  (4 Ink Bottles Included),4.3★,5204,489,13499,33% off,https://www.flipkart.com/canon-pixma-ink-efficient-g3770-multi-function-wifi-color-tank-printer-print-copy-scan-6000-black-7700-prints/p/itm7613c7d4dfadb?pid=PRNGNKWWJQXYATUH&lid=LSTPRNGNKWWJQXYATUHNID9JN&marketplace=FLIPKART&q=printer&store=6bo%2Ftia%2Fffn%2Ft64&srno=s_1_11&otracker=search&fm=organic&iid=en_G8Bh8RP0Thi4gTbaBgqUByKC8wFliH6V7adzl9cMpPDjn4NnVSe-qgbd5eqr-B0ZCnjABGl0zXvXIcbvaA1hPkKsf8s6I2Oz2HOgbXTo_9U%3D&ppt=pp&ppn=pp&ssid=o1yieyps9c0000001763206891364&qH=a9358f4ce02708d5,4.3,33,canon pixma ink efficient g multi function wifi color ink tank printer for print copy scan with black and color prints ink bottles included,canon pixma ink efficient g multi function wifi color ink tank printer print copy scan black color print ink bottle included,Canon,Positive,1,139,24,Excellent,36.79671241851099,Premium
187,Printer,"brother DCP-T436W Multi-function WiFi Color Ink Tank Printer (Borderless Printing) for Print/Copy/Scan with 27/11 PPM BK/CL, Print Upto 7.5 K Pages in Black & 5 K in Color Each for(CMY), Best for Home Printing  (4 Ink Bottles Included)",4.7★,6,0,13299,17% off,https://www.flipkart.com/brother-dcp-t436w-multi-function-wifi-color-ink-tank-printer-borderless-printing-print-copy-scan-27-11-ppm-bk-cl-print-upto-7-5-k-pages-black-5-each-for-cmy-best-home-printing/p/itmabb627cfafff2?pid=PRNHDTBF8ZNGBT4E&lid=LSTPRNHDTBF8ZNGBT4EA0HES7&marketplace=FLIPKART&q=printer&store=6bo%2Ftia%2Fffn%2Ft64&srno=s_1_12&otracker=search&fm=organic&iid=en_G8Bh8RP0Thi4gTbaBgqUByKC8wFliH6V7adzl9cMpPAtLTnBqXKXuYIN0PKpgUUn4JavgA5mYEv1EOzCiaUaYeo15S0a61Wzzbg3qNOknKY%3D&ppt=pp&ppn=pp&ssid=o1yieyps9c0000001763206891364&qH=a9358f4ce02708d5,4.7,17,brother dcp t w multi function wifi color ink tank printer borderless printing for print copy scan with ppm bk cl print upto k pages in black k in color each for cmy best for home printing ink bottles included,brother dcp w multi function wifi color ink tank printer borderless printing print copy scan ppm bk cl print upto k page black k color cmy best home printing ink bottle included,brother,Positive,1,209,40,Excellent,9.145777700559973,Premium
188,Printer,Epson L3251 Multi-function WiFi Color Ink Tank Printer  (4 Ink Bottles Included),4.3★,19627,1759,13799,23% off,https://www.flipkart.com/epson-l3251-multi-function-wifi-color-ink-tank-printer/p/itm64fa60fa429b5?pid=PRNG87QKNKBCE36H&lid=LSTPRNG87QKNKBCE36HAUQELE&marketplace=FLIPKART&q=printer&store=6bo%2Ftia%2Fffn%2Ft64&spotlightTagId=default_BestsellerId_6bo%2Ftia%2Fffn%2Ft64&srno=s_1_13&otracker=search&fm=organic&iid=f1750f92-7197-43b5-9326-19fd37d0786a.PRNG87QKNKBCE36H.SEARCH&ppt=sp&ppn=sp&ssid=o1yieyps9c0000001763206891364&qH=a9358f4ce02708d5,4.3,23,epson l multi function wifi color ink tank printer ink bottles included,epson l multi function wifi color ink tank printer ink bottle included,Epson,Positive,1,71,12,Excellent,42.504263308002116,Premium
189,Printer,Canon PIXMA MegaTank/Ink Efficient G4770 Multi-function WiFi Color Ink Tank Printer with Black (135 ml) & Color (70 ml)  (4 Ink Bottles Included),4.2★,667,63,15499,37% off,https://www.flipkart.com/canon-pixma-megatank-ink-efficient-g4770-multi-function-wifi-color-ink-tank-printer-black-135-ml-70/p/itme339b3bb24c42?pid=PRNGNKWWUC8FA3TF&lid=LSTPRNGNKWWUC8FA3TFTSRP3F&marketplace=FLIPKART&q=printer&store=6bo%2Ftia%2Fffn%2Ft64&srno=s_1_14&otracker=search&fm=organic&iid=f1750f92-7197-43b5-9326-19fd37d0786a.PRNGNKWWUC8FA3TF.SEARCH&ppt=pp&ppn=pp&ssid=o1yieyps9c0000001763206891364&qH=a9358f4ce02708d5,4.2,37,canon pixma megatank ink efficient g multi function wifi color ink tank printer with black ml color ml ink bottles included,canon pixma megatank ink efficient g multi function wifi color ink tank printer black ml color ml ink bottle included,Canon,Positive,1,123,21,Excellent,27.318010328853912,Premium
190,Printer,Epson L3250 Multi-function WiFi Color Ink Tank Printer  (4 Ink Bottles Included),4.3★,12502,1070,13699,23% off,https://www.flipkart.com/epson-l3250-multi-function-wifi-color-ink-tank-printer/p/itm64fa60fa429b5?pid=PRNG8RM85CUZHD2E&lid=LSTPRNG8RM85CUZHD2EXSI7FL&marketplace=FLIPKART&q=printer&store=6bo%2Ftia%2Fffn%2Ft64&srno=s_1_15&otracker=search&fm=organic&iid=f1750f92-7197-43b5-9326-19fd37d0786a.PRNG8RM85CUZHD2E.SEARCH&ppt=pp&ppn=pp&ssid=o1yieyps9c0000001763206891364&qH=a9358f4ce02708d5,4.3,23,epson l multi function wifi color ink tank printer ink bottles included,epson l multi function wifi color ink tank printer ink bottle included,Epson,Positive,1,71,12,Excellent,40.5650127463285,Premium
191,Printer,"HP DeskJet Ink Advantage 4278 All-in-One Multi-function WiFi Color Inkjet Printer for Print/Scan/Copy with Auto Document Feeder, Ideal for Home/Small Office  (Ink Cartridge)",3.7★,3821,404,6999,29% off,https://www.flipkart.com/hp-deskjet-ink-advantage-4278-all-in-one-multi-function-wifi-color-inkjet-printer-print-scan-copy-auto-document-feeder-ideal-home-small-office/p/itmd4927c8a9dc70?pid=PRNGTJ2FWKUZBH4N&lid=LSTPRNGTJ2FWKUZBH4NYDETOI&marketplace=FLIPKART&q=printer&store=6bo%2Ftia%2Fffn%2Ft64&srno=s_1_16&otracker=search&fm=organic&iid=f1750f92-7197-43b5-9326-19fd37d0786a.PRNGTJ2FWKUZBH4N.SEARCH&ppt=pp&ppn=pp&ssid=o1yieyps9c0000001763206891364&qH=a9358f4ce02708d5,3.7,29,hp deskjet ink advantage all in one multi function wifi color inkjet printer for print scan copy with auto document feeder ideal for home small office ink cartridge,hp deskjet ink advantage one multi function wifi color inkjet printer print scan copy auto document feeder ideal home small office ink cartridge,HP,Neutral,1,164,28,Good,30.519557761760808,Mid-Range
